operator,publication,site,proxy,depth,age,run,TEX86,BAY.LOW,BAY.MED,BAY.HIGH,subBAY.LOW,subBAY.MED,subBAY.HIGH,1302,1300,1298,1296,1292,1292',1050-tot,1036-tot,1022,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,595.01,28.90,LC21030000048,0.62,17.7274 ,24.5707 ,34.9828 ,14.70416171,21.645 ,32.024 ,4903356,1167468.5,981499.6,455950,9877773,498551.5,253607.20,509085.20,2850079.80,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,596.51,28.95,LC2004000049,0.64,19.0700 ,25.9509 ,37.1557 ,15.97016072,23.054 ,34.038 ,11951800,3129590,2946460,1215780,24468500,1472570,669118.00,1384924.00,7168460.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,596.95,28.96,LC21030000049,0.63,17.9766 ,24.8134 ,35.3950 ,14.918 ,21.870 ,32.354 ,4103651,1008467.4,860129.6,408845.8,8496974,427901.7,222787.10,491280.20,2898318.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,598.52,29.01,LC21030000050,0.63,17.9268 ,24.7010 ,35.3822 ,14.835 ,21.797 ,32.413 ,5251510,1358501.5,1086448.4,536458.3,10883900,646928.6,355285.80,707146.30,5077465.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,599.00,29.03,LC20090000038,0.60,16.3981 ,23.2120 ,33.0532 ,13.360 ,20.222 ,30.190 ,8183739,2185246.6,1730408.1,684601.1,16513116,925117.8,390656.00,799605.20,4912614.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,608.29,29.28,LC21030000051,0.60,15.8750 ,22.7165 ,32.2446 ,12.87347524,19.697 ,29.382 ,6544567,1362864.9,1077510.8,449846.2,11421903,497833.3,222855.00,400458.00,1980876.80,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,610.10,29.32,2LC22060109,0.64,18.1507 ,25.3395 ,33.1350 ,15.56182272,22.627 ,33.455 ,2508508,726193.2,637600.7,328529.9,4726370,307228.2,131886.98,306602.51,605583.32,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,614.60,29.41,LC19030000136,0.64,19.1720 ,26.0213 ,37.2876 ,16.03464557,23.114 ,34.031 ,1.33E+07,3.69E+06,3.51E+06,1.54E+06,2.83E+07,1.61E+06,581132.00,1518694.00,8080120.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,619.70,29.50,LC1905000072,0.65,19.7441 ,26.5657 ,38.1131 ,16.606 ,23.753 ,34.851 ,1.13E+07,2.65E+06,2.45E+06,1.04E+06,2.11E+07,1.48E+06,496641.00,938726.00,5778524.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,622.69,29.55,LC21030000052,0.62,17.6345 ,24.5391 ,35.0265 ,14.58635712,21.574 ,31.996 ,9637144,2522988,2065236.6,1023935,20776444,1079166.1,394933.60,847069.90,4668446.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,629.28,29.64,LC1905000073,0.63,18.1115 ,24.9732 ,35.6608 ,14.95504585,22.031 ,32.645 ,2.40E+07,5.67E+06,4.36E+06,2.04E+06,4.34E+07,3.22E+06,777442.90,1997731.70,10997680.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,633.82,29.69,2LC22060111,0.63,17.9735 ,24.1642 ,33.8871 ,14.878 ,21.890 ,32.373 ,303784.7,87496.9,75367.14,32336.25,641991.5,39374.75,15071.79,39364.71,75479.72,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,637.45,29.73,2LC22060112,0.67,20.3105 ,27.1365 ,37.5976 ,17.78799299,25.129 ,36.825 ,331039.4,105950.8,110027.2,43464.92,782551.2,62121.97,14955.53,36004.56,75761.32,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,643.40,29.80,2LC22060113,0.61,16.7268 ,23.7724 ,32.7414 ,13.861 ,20.731 ,30.878 ,361379.3,106265.4,83608.72,44178.03,759344.1,39833.83,14720.65,36053.16,72491.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,644.90,29.81,LC1905000074,0.64,19.1085 ,25.9502 ,36.9725 ,15.957 ,23.069 ,34.013 ,2.23E+07,5.15E+06,4.18E+06,1.76E+06,4.25E+07,3.35E+06,551479.60,840653.40,4774058.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,650.00,29.86,2LC22060114,0.63,18.0274 ,24.7684 ,33.8963 ,14.990 ,21.988 ,32.397 ,133161.3,38852.82,32178.17,16623.64,276529.1,16902.94,4951.85,10863.25,43225.05,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,651.50,29.88,LC1905000075,0.64,18.9173 ,25.7327 ,36.7762 ,15.796 ,22.835 ,33.691 ,1.18E+07,3.05E+06,2.63E+06,1.15E+06,2.38E+07,1.63E+06,428112.20,902693.70,5547178.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,653.00,29.89,2LC22060115,0.60,16.2412 ,22.4398 ,30.2150 ,12.998 ,19.792 ,29.541 ,771887.4,200799.7,150812.9,67559,1515934,82203.03,19256.13,39910.23,64183.98,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,656.70,29.93,2LC22060116,0.60,16.3398 ,22.2541 ,29.9101 ,12.951 ,19.721 ,29.533 ,1249800,329339.1,247409.4,112025.6,2401684,131465.8,32964.55,63805.94,115938.74,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,658.20,29.95,LC19030000120,0.62,17.5810 ,24.4142 ,34.7769 ,14.490 ,21.414 ,31.836 ,2.09E+07,5.14E+06,4.44E+06,1.68E+06,4.11E+07,2.29E+06,534986.00,780041.00,5720940.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,669.40,30.10,LC1905000076,0.66,20.0714 ,26.8936 ,38.4928 ,16.872 ,24.026 ,35.285 ,3.66E+06,9.49E+05,8.21E+05,3.70E+05,7.42E+06,6.22E+05,272059.00,655215.80,6234581.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,670.90,30.12,2LC22060117,0.62,17.1253 ,23.8753 ,33.0520 ,14.135 ,21.040 ,31.166 ,534543.1,157963.6,128244.9,65091.44,1121421,59735.06,18331.68,40020.31,67914.26,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,676.01,30.21,2LC22060118,0.60,16.6026 ,22.7871 ,31.6084 ,13.322 ,20.139 ,30.077 ,198967.7,61454.21,46808.81,26400.58,419289.7,20646.01,11078.12,21019.70,46408.94,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,680.36,30.30,LC20090039,0.62,17.7684 ,24.6443 ,35.3558 ,14.749 ,21.746 ,32.132 ,36628848,9654952,8268470.5,3996032,76040272,3803127.3,1406422.60,3045768.40,18390258.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,686.84,30.45,LC21030000053,0.64,18.7660 ,25.5753 ,36.6644 ,15.671 ,22.718 ,33.418 ,3932355.3,1054047.1,951829.1,455015.9,8853390,453273.1,167688.30,378699.80,2516310.30,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,695.30,30.70,LC20090040,0.66,20.3345 ,27.1454 ,38.7714 ,17.164 ,24.331 ,35.779 ,3061378.5,825456.3,788197.8,353160,7225066,459562.7,172100.90,254276.50,2189777.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,699.80,30.86,2LC22060119,0.62,17.7047 ,23.9976 ,32.6066 ,14.552 ,21.542 ,31.919 ,315055.2,90681.26,71209.91,43147.82,645211.6,35351.97,17305.02,41908.12,75576.70,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,701.30,30.92,2LC22060120,0.63,17.5149 ,23.9614 ,32.7931 ,14.819 ,21.811 ,32.370 ,218099.6,64237.73,52761.13,31456.26,416410.5,23381.19,12862.26,35761.90,71516.45,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,704.90,31.07,2LC22060122,0.60,16.2025 ,23.1196 ,31.2140 ,13.322 ,20.106 ,30.040 ,257874.4,72186.54,52275.75,32721.26,490043.4,24809.79,10066.59,29691.91,66037.53,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,706.40,31.14,LC19030000121,0.65,19.3591 ,26.1550 ,37.4689 ,16.187 ,23.298 ,34.309 ,1.06E+07,2.79E+06,2.62E+06,1.16E+06,2.32E+07,1.31E+06,386983.00,1023402.00,5210180.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,707.90,31.20,2LC22060123,0.59,15.2862 ,21.8588 ,29.1546 ,12.471 ,19.266 ,28.936 ,398269,102446.8,74267.98,40185.84,754990.2,34335.03,14836.39,39723.69,64048.21,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,709.40,31.27,2LC22060124,0.63,18.6781 ,24.6249 ,33.2808 ,15.159 ,22.153 ,32.725 ,444031.8,135501.2,106243.9,70919.75,948346.1,54401.97,25836.88,68567.39,82849.31,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,710.13,31.31,LC2004000028,0.66,20.4250 ,27.2811 ,39.1831 ,17.298 ,24.495 ,35.909 ,19788300,5550260,4764220,2970550,42519900,3114010,946379.00,2558153.00,13781600.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,710.90,31.35,2LC22060125,0.58,14.2871 ,20.7643 ,28.5627 ,11.428 ,18.120 ,27.376 ,444601.7,113140.3,77956.53,46046.63,759410.8,30364.13,16510.51,41589.48,111956.83,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,714.03,31.51,LC21030000054,0.64,18.7722 ,25.6636 ,36.5349 ,15.727 ,22.815 ,33.618 ,4457707,1110016.4,971803.9,563654,9365247,432611.1,149589.50,505939.00,2734963.80,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,718.23,31.75,LC2004000047,0.65,19.2465 ,26.1045 ,37.2064 ,16.145 ,23.194 ,34.280 ,8085740,2084960,1695220,1470540,12087400,629773,450091.00,1145331.00,6598460.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,719.16,31.81,LC20090041,0.67,20.7488 ,27.6663 ,39.6671 ,17.656 ,24.891 ,36.407 ,848747.3,242906.3,211047,171239.8,1777063.6,105313.4,66876.10,185202.60,905743.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,723.79,32.10,LC21030000055,0.65,19.6035 ,26.5047 ,37.9265 ,16.49346206,23.643 ,34.717 ,1508157.1,369285.7,345933.7,185289.8,3028854.3,156487.2,83669.50,202741.00,1196416.30,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,726.55,32.30,LC2004000027,0.62,17.5629 ,24.3890 ,34.7336 ,14.537 ,21.436 ,31.717 ,17152500,4317620,3260010,2015640,34243400,1785000,765718.00,1943373.00,14508800.00,,,,,,
FH/SH,"Hoem et al., 2022 CE&E",1168,TEX86,727.30,32.35,LC19060046,0.60,16.3835 ,23.1702 ,32.9795 ,13.334 ,20.232 ,30.133 ,4.03E+06,9.89E+05,6.96E+05,4.72E+05,7.59E+06,3.45E+05,164900.00,440000.00,3370000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,728.48,32.44,LC20090042,0.65,19.8219 ,26.7323 ,38.2871 ,16.762 ,23.861 ,35.110 ,38009352,10058112,9048453,5734994.5,89604160,4258689.5,1510603.60,4763997.90,35612444.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,729.72,32.53,LC21030000056,0.66,20.5525 ,27.4629 ,39.3326 ,17.373 ,24.607 ,35.914 ,852761.8,209505.4,207460.8,108439.9,1792212.9,98044.5,39529.20,90338.50,609568.90,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,730.83,32.62,LC20090043,0.68,21.4026 ,28.3726 ,40.8619 ,18.25625105,25.597 ,37.460 ,29296878,8485687,8452454,5486321,65250200,3887561.5,1033460.30,3559721.10,22917668.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,732.40,32.74,LC20090044,0.69,22.1593 ,29.1730 ,41.9654 ,19.009 ,26.416 ,38.636 ,52005368,14112827,14927824,9945323,109808080,6262558,2041076.30,5606229.00,43581460.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,732.74,32.77,LC21030000057,0.67,21.0453 ,27.8852 ,40.0908 ,17.781 ,25.074 ,36.723 ,1242892.4,331130.1,315317.6,210364.3,2367491.5,145138.2,76316.60,166496.80,1171253.10,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,733.01,32.79,LC21030000058,0.68,21.4538 ,28.3669 ,40.7134 ,18.285 ,25.610 ,37.450 ,1262339.4,320918.8,313411.6,207283,2543246.8,151100.6,75686.20,195722.60,1380234.60,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,733.27,32.81,LC21030000059,0.63,18.2079 ,25.1018 ,35.7226 ,15.142 ,22.128 ,32.717 ,600777.3,266426.5,309267.8,95681,966922.9,51155.7,47228.60,93705.60,510560.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,733.53,32.83,LC21030000060,0.64,18.8984 ,25.7334 ,36.8389 ,15.798 ,22.852 ,33.615 ,2371190,562805.4,474797.1,334748,3991393.5,191018.2,110382.40,235986.00,1367882.10,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,734.11,32.87,LC21030000061,0.65,19.5927 ,26.4216 ,37.8544 ,16.50260226,23.567 ,34.745 ,1125496.9,306151.8,274637.6,181513.9,2182582.5,112696.1,79996.30,173006.10,964301.60,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,734.42,32.89,LC2010000045,0.69,22.1175 ,29.1114 ,41.8501 ,18.964 ,26.351 ,38.574 ,33000932,9271961,10651181,6796853.5,6068732,2943212,1405076.20,4589512.90,26771420.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,735.28,32.96,LC21030000062,0.64,18.7552 ,25.6028 ,36.5767 ,15.64853792,22.727 ,33.482 ,968388.9,227578,200959.5,122221.6,1657475,77422.7,45145.80,85443.20,535963.70,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,735.78,33.00,LC19060050,0.69,22.2507 ,29.2288 ,42.0531 ,19.08716878,26.498 ,38.841 ,5.18E+06,1.51E+06,1.72E+06,1.04E+06,9.98E+06,5.83E+05,302000.00,735000.00,3560000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,737.19,33.11,LC21030000063,0.65,19.9489 ,26.7761 ,38.4016 ,16.76955591,23.975 ,35.100 ,1989057.1,521125.5,457852.6,349341.4,3247894.5,181614.4,165235.10,353741.00,1640953.80,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,739.06,33.26,LC2010000012,0.65,19.8744 ,26.7313 ,38.2123 ,16.698 ,23.920 ,34.991 ,1754728,421221.2,404984.9,243952,2878041.8,145945.8,88713.40,190582.50,930479.90,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,739.78,33.31,LC21030000064,0.64,18.9850 ,25.8778 ,36.9825 ,15.90263652,23.019 ,33.857 ,2617615.3,640458.6,586724.2,390222.8,4013718.8,170622,136021.70,309757.10,1479444.80,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,741.62,33.46,LC2010000047,0.64,18.8288 ,25.6439 ,36.7857 ,15.695 ,22.797 ,33.562 ,77258952,20043654,16112168,13235685,128000032,6118609,3106641.10,9251694.00,48955832.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,742.34,33.51,LC21030000065,0.62,17.2256 ,24.0020 ,34.2481 ,14.097 ,21.047 ,31.282 ,4224257.5,890401.7,749622.6,435799.6,6469977,243192.6,149900.30,324461.10,1306469.40,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,743.64,33.61,LC19060045,0.61,16.4599 ,23.2963 ,33.0989 ,13.465 ,20.295 ,30.325 ,1.39E+07,3.53E+06,2.51E+06,2.19E+06,2.15E+07,7.23E+05,499000.00,1547000.00,6130000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,744.90,33.71,2LC22060126,0.64,19.0816 ,25.3863 ,34.9658 ,16.019 ,23.073 ,33.973 ,951625.1,258149,246353,164061.6,1403130,54344.55,43527.00,132485.76,281782.27,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,745.91,33.81,LC21030000066,0.61,16.5616 ,23.3785 ,33.2273 ,13.50370808,20.346 ,30.362 ,1615180.4,376021.6,250005.2,216969.4,2369455,113681.5,90551.80,203685.00,883180.50,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,748.07,34.10,LC19030000122,0.63,18.3859 ,25.2512 ,36.1074 ,15.28650239,22.287 ,33.017 ,1.49E+07,3.44E+06,3.22E+06,1.73E+06,2.31E+07,9.65E+05,421878.00,1200411.00,4049820.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,750.02,34.35,LC21030000067,0.63,18.1271 ,24.9315 ,35.5297 ,15.044 ,21.987 ,32.539 ,4089990.5,968724.9,845569.5,442523.3,6419476,357440.2,226711.70,426320.20,2715743.00,,,,,,
FH/SH,"Hoem et al., 2022 CE&E",1168,TEX86,751.12,34.45,LC19060043,0.66,20.4424 ,27.3032 ,39.1278 ,17.33355615,24.501 ,35.984 ,4.68E+06,1.26E+06,1.23E+06,7.18E+05,8.20E+06,5.15E+05,244000.00,615000.00,4000000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,752.14,34.52,2LC22060127,0.64,19.3238 ,25.3853 ,34.4991 ,16.10498397,23.236 ,34.253 ,279298.4,89708.71,69047.08,63484.72,489265.7,30442.21,19623.41,51593.41,82268.91,,,,,,
FH/SH,"Hoem et al., 2022 CE&E",1168,TEX86,753.12,34.59,LC19060048,0.65,19.8364 ,26.7072 ,38.3373 ,16.78215913,23.922 ,35.085 ,7.81E+06,2.24E+06,1.99E+06,1.42E+06,1.37E+07,8.27E+05,419000.00,1064000.00,5900000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,754.71,34.68,LC20090048,0.65,19.7966 ,26.6541 ,38.3046 ,16.713877,23.842 ,34.960 ,21449588,5893851,5134870,3410100.8,40465956,2524083.5,946680.20,2645453.50,15159270.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,756.03,34.75,LC21030000068,0.64,18.9725 ,25.7932 ,36.9755 ,15.87475953,22.926 ,33.770 ,1353057.1,347178.9,294274.6,200437.4,2218555.5,125648.7,86341.50,166289.60,1065874.40,,,,,,
FH/SH,"Hoem et al., 2022 CE&E",1168,TEX86,756.22,34.76,LC19060051,0.65,19.3169 ,26.2224 ,37.5662 ,16.257 ,23.392 ,34.363 ,4.93E+06,1.38E+06,1.21E+06,8.78E+05,7.61E+06,4.45E+05,259000.00,640000.00,3260000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,757.73,34.83,LC19030000123,0.66,20.5242 ,27.4568 ,39.4190 ,17.46784706,24.627 ,36.089 ,3.12E+06,8.66E+05,9.05E+05,5.14E+05,5.08E+06,2.89E+05,153269.70,362025.20,2164920.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,759.20,34.89,2LC22060129,0.66,20.2491 ,27.1017 ,35.0070 ,17.16161018,24.423 ,35.709 ,313113.1,99754.01,88306.99,66383.19,568059.1,39711.53,18444.09,44806.95,77164.66,,,,,,
FH/SH,"Hoem et al., 2022 CE&E",1168,TEX86,760.70,34.94,LC19060047,0.66,20.4986 ,27.3716 ,39.2373 ,17.33858116,24.516 ,36.086 ,7.89E+06,2.28E+06,2.07E+06,1.53E+06,1.33E+07,8.76E+05,355000.00,985000.00,5230000.00,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,761.62,34.97,2LC22060130,0.63,18.1671 ,24.4293 ,34.6945 ,15.036 ,22.021 ,32.589 ,151251.6,46190.61,34611.72,28773.58,238360.6,14900.24,7933.36,18716.35,32490.96,,,,,,
FH,"Hoem et al., 2022 CE&E",1168,TEX86,762.82,35.00,2LC22060131,0.62,17.5000 ,23.9333 ,31.5191 ,14.20935671,21.119 ,31.255 ,304989.6,87721.85,62909.68,50952.92,491579.6,27418.28,14761.01,32308.83,64274.71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
